id;customer_id;type;name;parent_id/id;Use Parent Address;street;street2;zip;city;country_id/id;country_id/name;phone;mobile;email;website;industry_id/id;industry_id/name;is_company;customer;supplier;
demo_cct_delvryadr_10000058;10000058;Shipping address;demo_cct_delvryadr_10000058;demo_parent_10000041;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000059;10000059;Shipping address;demo_cct_delvryadr_10000059;demo_parent_10000042;;Andra Tvärvägen 94;0;25476;ALLERUM             ;base.se;Sverige;08-215 34 81;+46.79419555;0;;;;;;;
demo_cct_delvryadr_10000060;10000060;Shipping address;demo_cct_delvryadr_10000060;demo_parent_10000043;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000061;10000061;Shipping address;demo_cct_delvryadr_10000061;demo_parent_10000044;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000062;10000062;Shipping address;demo_cct_delvryadr_10000062;demo_parent_10000045;;Blanchegatan 67;0;67010;TÖCKSFORS           ;base.se;Sverige;08-594 38 89;+46.76940712;0;;;;;;;
demo_cct_delvryadr_10000063;10000063;Shipping address;demo_cct_delvryadr_10000063;demo_parent_10000046;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000064;10000064;Shipping address;demo_cct_delvryadr_10000064;demo_parent_10000047;;Pryssgränd 1;0;45236;STRÖMSTAD           ;base.se;Sverige;08-943 46 81;+46.75736564;0;;;;;;;
demo_cct_delvryadr_10000065;10000065;Shipping address;demo_cct_delvryadr_10000065;demo_parent_10000048;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000066;10000066;Shipping address;demo_cct_delvryadr_10000066;demo_parent_10000049;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000067;10000067;Shipping address;demo_cct_delvryadr_10000067;demo_parent_10000050;;Timmermansgränd 11;0;14148;HUDDINGE            ;base.se;Sverige;08-596 63 88;+46.77070045;0;;;;;;;
demo_cct_delvryadr_10000068;10000068;Shipping address;demo_cct_delvryadr_10000068;demo_parent_10000051;;Ahlsellvägen 18;0;17149;SOLNA               ;base.se;Sverige;08-581 01 77;+46.71596113;0;;;;;;;
demo_cct_delvryadr_10000069;10000069;Shipping address;demo_cct_delvryadr_10000069;demo_parent_10000052;;Skonertvägen 43;0;41509;GÖTEBORG            ;base.se;Sverige;08-272 53 14;+46.72445448;0;;;;;;;
demo_cct_delvryadr_10000070;10000070;Shipping address;demo_cct_delvryadr_10000070;demo_parent_10000053;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000071;10000071;Shipping address;demo_cct_delvryadr_10000071;demo_parent_10000054;;Munkbrohamnen 21;0;59830;VIMMERBY            ;base.se;Sverige;08-781 74 53;+46.71854614;0;;;;;;;
demo_cct_delvryadr_10000072;10000072;Shipping address;demo_cct_delvryadr_10000072;demo_parent_10000055;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000073;10000073;Shipping address;demo_cct_delvryadr_10000073;demo_parent_10000056;;Sergelarkaden 82;0;94137;PITEÅ               ;base.se;Sverige;08-341 33 78;+46.71383272;0;;;;;;;
demo_cct_delvryadr_10000074;10000074;Shipping address;demo_cct_delvryadr_10000074;demo_parent_10000057;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000075;10000075;Shipping address;demo_cct_delvryadr_10000075;demo_parent_10000058;;Tegnérgatan 32;0;23153;TRELLEBORG          ;base.se;Sverige;08-124 75 96;+46.71678326;0;;;;;;;
demo_cct_delvryadr_10000076;10000076;Shipping address;demo_cct_delvryadr_10000076;demo_parent_10000059;;Jägargatan 76;0;73538;SURAHAMMAR          ;base.se;Sverige;08-760 05 72;+46.71650748;0;;;;;;;
demo_cct_delvryadr_10000077;10000077;Shipping address;demo_cct_delvryadr_10000077;demo_parent_10000060;;Kåkbrinken 11;0;85735;SUNDSVALL           ;base.se;Sverige;08-719 44 76;+46.79448781;0;;;;;;;
demo_cct_delvryadr_10000078;10000078;Shipping address;demo_cct_delvryadr_10000078;demo_parent_10000061;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000079;10000079;Shipping address;demo_cct_delvryadr_10000079;demo_parent_10000062;;Kornhamnstorg 4;0;46157;TROLLHÄTTAN         ;base.se;Sverige;08-579 84 86;+46.79203104;0;;;;;;;
demo_cct_delvryadr_10000080;10000080;Shipping address;demo_cct_delvryadr_10000080;demo_parent_10000063;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000081;10000081;Shipping address;demo_cct_delvryadr_10000081;demo_parent_10000064;;Sandbacksgatan 5;0;36330;ROTTNE              ;base.se;Sverige;08-883 11 14;+46.76131965;0;;;;;;;
demo_cct_delvryadr_10000082;10000082;Shipping address;demo_cct_delvryadr_10000082;demo_parent_10000065;;Gammelgårdsgränd 18;0;11428;STOCKHOLM           ;base.se;Sverige;08-281 89 27;+46.74696087;0;;;;;;;
demo_cct_delvryadr_10000083;10000083;Shipping address;demo_cct_delvryadr_10000083;demo_parent_10000066;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000084;10000084;Shipping address;demo_cct_delvryadr_10000084;demo_parent_10000067;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000085;10000085;Shipping address;demo_cct_delvryadr_10000085;demo_parent_10000068;;Tegnérgatan 65;0;58248;LINKÖPING           ;base.se;Sverige;08-722 21 57;+46.76091178;0;;;;;;;
demo_cct_delvryadr_10000086;10000086;Shipping address;demo_cct_delvryadr_10000086;demo_parent_10000069;;Helgagatan 51;0;52160;STENSTORP           ;base.se;Sverige;08-488 90 96;+46.75783322;0;;;;;;;
demo_cct_delvryadr_10000087;10000087;Shipping address;demo_cct_delvryadr_10000087;demo_parent_10000070;;Fatbursgatan 10;0;53431;VARA                ;base.se;Sverige;08-930 03 32;+46.79358623;0;;;;;;;
demo_cct_delvryadr_10000088;10000088;Shipping address;demo_cct_delvryadr_10000088;demo_parent_10000071;;Stadsgården 51;0;91332;HOLMSUND            ;base.se;Sverige;08-369 66 25;+46.73832990;0;;;;;;;
demo_cct_delvryadr_10000089;10000089;Shipping address;demo_cct_delvryadr_10000089;demo_parent_10000072;;Essinge Brogata 75;0;84231;SVEG                ;base.se;Sverige;08-694 14 59;+46.78726968;0;;;;;;;
demo_cct_delvryadr_10000090;10000090;Shipping address;demo_cct_delvryadr_10000090;demo_parent_10000073;;Skeppsbron 42;0;12450;BANDHAGEN           ;base.se;Sverige;08-925 66 76;+46.78896774;0;;;;;;;
demo_cct_delvryadr_10000091;10000091;Shipping address;demo_cct_delvryadr_10000091;demo_parent_10000074;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000092;10000092;Shipping address;demo_cct_delvryadr_10000092;demo_parent_10000075;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000093;10000093;Shipping address;demo_cct_delvryadr_10000093;demo_parent_10000076;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000094;10000094;Shipping address;demo_cct_delvryadr_10000094;demo_parent_10000077;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000095;10000095;Shipping address;demo_cct_delvryadr_10000095;demo_parent_10000078;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000096;10000096;Shipping address;demo_cct_delvryadr_10000096;demo_parent_10000079;;Nätgränd 53;0;43345;PARTILLE            ;base.se;Sverige;08-586 72 45;+46.76143486;0;;;;;;;
demo_cct_delvryadr_10000097;10000097;Shipping address;demo_cct_delvryadr_10000097;demo_parent_10000080;;Sköldgatan 13;0;25471;HASSLARP            ;base.se;Sverige;08-412 05 53;+46.75053378;0;;;;;;;
demo_cct_delvryadr_10000098;10000098;Shipping address;demo_cct_delvryadr_10000098;demo_parent_10000081;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000099;10000099;Shipping address;demo_cct_delvryadr_10000099;demo_parent_10000082;;Sankt Eriksgatan 2;0;91333;HOLMSUND            ;base.se;Sverige;08-365 99 92;+46.77783671;0;;;;;;;
demo_cct_delvryadr_10000100;10000100;Shipping address;demo_cct_delvryadr_10000100;demo_parent_10000083;;Skottgränd 78;0;11362;STOCKHOLM           ;base.se;Sverige;08-762 15 66;+46.70241798;0;;;;;;;
demo_cct_delvryadr_10000101;10000101;Shipping address;demo_cct_delvryadr_10000101;demo_parent_10000084;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000102;10000102;Shipping address;demo_cct_delvryadr_10000102;demo_parent_10000085;;Mellangatan 8;0;75593;UPPSALA             ;base.se;Sverige;08-593 14 86;+46.73614436;0;;;;;;;
demo_cct_delvryadr_10000103;10000103;Shipping address;demo_cct_delvryadr_10000103;demo_parent_10000086;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000104;10000104;Shipping address;demo_cct_delvryadr_10000104;demo_parent_10000087;;Slupskjulsvägen 80;0;72220;VÄSTERÅS            ;base.se;Sverige;08-984 13 21;+46.73386183;0;;;;;;;
demo_cct_delvryadr_10000105;10000105;Shipping address;demo_cct_delvryadr_10000105;demo_parent_10000088;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000106;10000106;Shipping address;demo_cct_delvryadr_10000106;demo_parent_10000089;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000107;10000107;Shipping address;demo_cct_delvryadr_10000107;demo_parent_10000090;;Svedbergsplan 65;0;63221;ESKILSTUNA          ;base.se;Sverige;08-396 81 73;+46.72495181;0;;;;;;;
demo_cct_delvryadr_10000108;10000108;Shipping address;demo_cct_delvryadr_10000108;demo_parent_10000091;;Rigagatan 67;0;76019;FURUSUND            ;base.se;Sverige;08-233 42 06;+46.72310697;0;;;;;;;
demo_cct_delvryadr_10000109;10000109;Shipping address;demo_cct_delvryadr_10000109;demo_parent_10000092;;Lilla Erstagatan 7;0;89130;ÖRNSKÖLDSVIK        ;base.se;Sverige;08-886 41 89;+46.78921055;0;;;;;;;
demo_cct_delvryadr_10000110;10000110;Shipping address;demo_cct_delvryadr_10000110;demo_parent_10000093;;Bysistorget 28;0;25667;HELSINGBORG         ;base.se;Sverige;08-240 79 67;+46.74657956;0;;;;;;;
demo_cct_delvryadr_10000111;10000111;Shipping address;demo_cct_delvryadr_10000111;demo_parent_10000094;;Nytorgsgatan 72;0;34233;ALVESTA             ;base.se;Sverige;08-845 13 61;+46.76105842;0;;;;;;;
demo_cct_delvryadr_10000112;10000112;Shipping address;demo_cct_delvryadr_10000112;demo_parent_10000095;;Sjöbjörnsvägen 86;0;12177;JOHANNESHOV         ;base.se;Sverige;08-993 13 84;+46.78935046;0;;;;;;;
demo_cct_delvryadr_10000113;10000113;Shipping address;demo_cct_delvryadr_10000113;demo_parent_10000096;;Västerlånggatan 53;0;44339;LERUM               ;base.se;Sverige;08-846 39 39;+46.70389202;0;;;;;;;
demo_cct_delvryadr_10000114;10000114;Shipping address;demo_cct_delvryadr_10000114;demo_parent_10000097;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000115;10000115;Shipping address;demo_cct_delvryadr_10000115;demo_parent_10000098;;Skottgränd 34;0;41513;GÖTEBORG            ;base.se;Sverige;08-179 03 64;+46.74631955;0;;;;;;;
demo_cct_delvryadr_10000116;10000116;Shipping address;demo_cct_delvryadr_10000116;demo_parent_10000099;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000117;10000117;Shipping address;demo_cct_delvryadr_10000117;demo_parent_10000100;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000118;10000118;Shipping address;demo_cct_delvryadr_10000118;demo_parent_10000101;;Barnängsgränd 13;0;26144;LANDSKRONA          ;base.se;Sverige;08-341 25 77;+46.74024210;0;;;;;;;
demo_cct_delvryadr_10000119;10000119;Shipping address;demo_cct_delvryadr_10000119;demo_parent_10000102;;Lumaparksvägen 31;0;43951;ÅSA                 ;base.se;Sverige;08-797 10 17;+46.77733835;0;;;;;;;
demo_cct_delvryadr_10000120;10000120;Shipping address;demo_cct_delvryadr_10000120;demo_parent_10000103;;Hökens Gata 15;0;92275;ÅMSELE              ;base.se;Sverige;08-585 60 96;+46.73906541;0;;;;;;;
demo_cct_delvryadr_10000121;10000121;Shipping address;demo_cct_delvryadr_10000121;demo_parent_10000104;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000122;10000122;Shipping address;demo_cct_delvryadr_10000122;demo_parent_10000105;;Ansgariegatan 5;0;51830;SANDARED            ;base.se;Sverige;08-180 17 00;+46.75674107;0;;;;;;;
demo_cct_delvryadr_10000123;10000123;Shipping address;demo_cct_delvryadr_10000123;demo_parent_10000106;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000124;10000124;Shipping address;demo_cct_delvryadr_10000124;demo_parent_10000107;;Drakens Gränd 71;0;46167;TROLLHÄTTAN         ;base.se;Sverige;08-375 91 49;+46.72597452;0;;;;;;;
demo_cct_delvryadr_10000125;10000125;Shipping address;demo_cct_delvryadr_10000125;demo_parent_10000108;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000126;10000126;Shipping address;demo_cct_delvryadr_10000126;demo_parent_10000109;;Blasieholmstorg 61;0;74140;KNIVSTA             ;base.se;Sverige;08-774 88 26;+46.70270176;0;;;;;;;
demo_cct_delvryadr_10000127;10000127;Shipping address;demo_cct_delvryadr_10000127;demo_parent_10000110;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000128;10000128;Shipping address;demo_cct_delvryadr_10000128;demo_parent_10000111;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000129;10000129;Shipping address;demo_cct_delvryadr_10000129;demo_parent_10000112;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000130;10000130;Shipping address;demo_cct_delvryadr_10000130;demo_parent_10000113;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000131;10000131;Shipping address;demo_cct_delvryadr_10000131;demo_parent_10000114;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000132;10000132;Shipping address;demo_cct_delvryadr_10000132;demo_parent_10000115;;Kommendörsgatan 69;0;17168;SOLNA               ;base.se;Sverige;08-156 15 34;+46.78324981;0;;;;;;;
demo_cct_delvryadr_10000133;10000133;Shipping address;demo_cct_delvryadr_10000133;demo_parent_10000116;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000134;10000134;Shipping address;demo_cct_delvryadr_10000134;demo_parent_10000117;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000135;10000135;Shipping address;demo_cct_delvryadr_10000135;demo_parent_10000118;;Scheffersgatan 57;0;51171;FRITSLA             ;base.se;Sverige;08-606 85 53;+46.79530381;0;;;;;;;
demo_cct_delvryadr_10000136;10000136;Shipping address;demo_cct_delvryadr_10000136;demo_parent_10000119;;Lidingövägen 91;0;56149;HUSKVARNA           ;base.se;Sverige;08-329 06 95;+46.73318171;0;;;;;;;
demo_cct_delvryadr_10000137;10000137;Shipping address;demo_cct_delvryadr_10000137;demo_parent_10000120;;Förmansvägen 41;0;67230;ÅRJÄNG              ;base.se;Sverige;08-854 49 10;+46.76450154;0;;;;;;;
demo_cct_delvryadr_10000138;10000138;Shipping address;demo_cct_delvryadr_10000138;demo_parent_10000121;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000139;10000139;Shipping address;demo_cct_delvryadr_10000139;demo_parent_10000122;;Laboratoriegatan 58;0;45691;KUNGSHAMN           ;base.se;Sverige;08-268 04 65;+46.77971937;0;;;;;;;
demo_cct_delvryadr_10000140;10000140;Shipping address;demo_cct_delvryadr_10000140;demo_parent_10000123;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000141;10000141;Shipping address;demo_cct_delvryadr_10000141;demo_parent_10000124;;Timotejgatan 44;0;14761;UTTRAN              ;base.se;Sverige;08-935 72 13;+46.73923684;0;;;;;;;
demo_cct_delvryadr_10000142;10000142;Shipping address;demo_cct_delvryadr_10000142;demo_parent_10000125;;Tengdahlsgatan 62;0;78436;BORLÄNGE            ;base.se;Sverige;08-772 17 88;+46.78436966;0;;;;;;;
demo_cct_delvryadr_10000143;10000143;Shipping address;demo_cct_delvryadr_10000143;demo_parent_10000126;;Sjöbjörnsvägen 87;0;57493;VETLANDA            ;base.se;Sverige;08-639 94 40;+46.74601731;0;;;;;;;
demo_cct_delvryadr_10000144;10000144;Shipping address;demo_cct_delvryadr_10000144;demo_parent_10000127;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000145;10000145;Shipping address;demo_cct_delvryadr_10000145;demo_parent_10000128;;Vasagatan 89;0;11421;STOCKHOLM           ;base.se;Sverige;08-428 50 31;+46.79670407;0;;;;;;;
demo_cct_delvryadr_10000146;10000146;Shipping address;demo_cct_delvryadr_10000146;demo_parent_10000129;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000147;10000147;Shipping address;demo_cct_delvryadr_10000147;demo_parent_10000130;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000148;10000148;Shipping address;demo_cct_delvryadr_10000148;demo_parent_10000131;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000149;10000149;Shipping address;demo_cct_delvryadr_10000149;demo_parent_10000132;;Lindvallsplan 94;0;11524;STOCKHOLM           ;base.se;Sverige;08-390 07 44;+46.74077978;0;;;;;;;
demo_cct_delvryadr_10000150;10000150;Shipping address;demo_cct_delvryadr_10000150;demo_parent_10000133;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000151;10000151;Shipping address;demo_cct_delvryadr_10000151;demo_parent_10000134;;Surbrunnsgatan 40;0;16432;KISTA               ;base.se;Sverige;08-121 95 35;+46.79746655;0;;;;;;;
demo_cct_delvryadr_10000152;10000152;Shipping address;demo_cct_delvryadr_10000152;demo_parent_10000135;;Roddargatan 4;0;26147;LANDSKRONA          ;base.se;Sverige;08-244 56 69;+46.72317915;0;;;;;;;
demo_cct_delvryadr_10000153;10000153;Shipping address;demo_cct_delvryadr_10000153;demo_parent_10000136;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000154;10000154;Shipping address;demo_cct_delvryadr_10000154;demo_parent_10000137;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000155;10000155;Shipping address;demo_cct_delvryadr_10000155;demo_parent_10000138;;Långa Gatan 29;0;41271;GÖTEBORG            ;base.se;Sverige;08-950 67 58;+46.75939770;0;;;;;;;
demo_cct_delvryadr_10000156;10000156;Shipping address;demo_cct_delvryadr_10000156;demo_parent_10000139;;Alstaviksvägen 17;0;11642;STOCKHOLM           ;base.se;Sverige;08-704 49 10;+46.77682707;0;;;;;;;
demo_cct_delvryadr_10000157;10000157;Shipping address;demo_cct_delvryadr_10000157;demo_parent_10000140;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000158;10000158;Shipping address;demo_cct_delvryadr_10000158;demo_parent_10000141;;Amiralitetsbacken 25;0;13830;ÄLTA                ;base.se;Sverige;08-799 65 53;+46.79236472;0;;;;;;;
demo_cct_delvryadr_10000159;10000159;Shipping address;demo_cct_delvryadr_10000159;demo_parent_10000142;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000160;10000160;Shipping address;demo_cct_delvryadr_10000160;demo_parent_10000143;;Ulrikagatan 32;0;21631;LIMHAMN             ;base.se;Sverige;08-540 81 27;+46.74735671;0;;;;;;;
demo_cct_delvryadr_10000161;10000161;Shipping address;demo_cct_delvryadr_10000161;demo_parent_10000144;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000162;10000162;Shipping address;demo_cct_delvryadr_10000162;demo_parent_10000145;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000163;10000163;Shipping address;demo_cct_delvryadr_10000163;demo_parent_10000146;;Mörka Kroken 40;0;80633;GÄVLE               ;base.se;Sverige;08-692 68 84;+46.79117642;0;;;;;;;
demo_cct_delvryadr_10000164;10000164;Shipping address;demo_cct_delvryadr_10000164;demo_parent_10000147;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000165;10000165;Shipping address;demo_cct_delvryadr_10000165;demo_parent_10000148;;Klara Östra Kyrkogata 55;0;50470;BORÅS               ;base.se;Sverige;08-920 37 79;+46.70684710;0;;;;;;;
demo_cct_delvryadr_10000166;10000166;Shipping address;demo_cct_delvryadr_10000166;demo_parent_10000149;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000167;10000167;Shipping address;demo_cct_delvryadr_10000167;demo_parent_10000150;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000168;10000168;Shipping address;demo_cct_delvryadr_10000168;demo_parent_10000151;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000169;10000169;Shipping address;demo_cct_delvryadr_10000169;demo_parent_10000152;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000170;10000170;Shipping address;demo_cct_delvryadr_10000170;demo_parent_10000153;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000171;10000171;Shipping address;demo_cct_delvryadr_10000171;demo_parent_10000154;;Stenkullavägen 71;0;59395;VÄSTERVIK           ;base.se;Sverige;08-225 99 31;+46.73896189;0;;;;;;;
demo_cct_delvryadr_10000172;10000172;Shipping address;demo_cct_delvryadr_10000172;demo_parent_10000155;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000173;10000173;Shipping address;demo_cct_delvryadr_10000173;demo_parent_10000156;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000174;10000174;Shipping address;demo_cct_delvryadr_10000174;demo_parent_10000157;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000175;10000175;Shipping address;demo_cct_delvryadr_10000175;demo_parent_10000158;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000176;10000176;Shipping address;demo_cct_delvryadr_10000176;demo_parent_10000159;;Ulrikagatan 47;0;72135;VÄSTERÅS            ;base.se;Sverige;08-350 04 68;+46.77296676;0;;;;;;;
demo_cct_delvryadr_10000177;10000177;Shipping address;demo_cct_delvryadr_10000177;demo_parent_10000160;;Jakob Westinsgatan 29;0;97754;LULEÅ               ;base.se;Sverige;08-910 83 48;+46.75473705;0;;;;;;;
demo_cct_delvryadr_10000178;10000178;Shipping address;demo_cct_delvryadr_10000178;demo_parent_10000161;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000179;10000179;Shipping address;demo_cct_delvryadr_10000179;demo_parent_10000162;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000180;10000180;Shipping address;demo_cct_delvryadr_10000180;demo_parent_10000163;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000181;10000181;Shipping address;demo_cct_delvryadr_10000181;demo_parent_10000164;;Narvavägen 50;0;15152;SÖDERTÄLJE          ;base.se;Sverige;08-454 92 93;+46.77287439;0;;;;;;;
demo_cct_delvryadr_10000182;10000182;Shipping address;demo_cct_delvryadr_10000182;demo_parent_10000165;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000183;10000183;Shipping address;demo_cct_delvryadr_10000183;demo_parent_10000166;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000184;10000184;Shipping address;demo_cct_delvryadr_10000184;demo_parent_10000167;;Furusundsgatan 30;0;43741;LINDOME             ;base.se;Sverige;08-831 10 51;+46.71242986;0;;;;;;;
demo_cct_delvryadr_10000185;10000185;Shipping address;demo_cct_delvryadr_10000185;demo_parent_10000168;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000186;10000186;Shipping address;demo_cct_delvryadr_10000186;demo_parent_10000169;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000187;10000187;Shipping address;demo_cct_delvryadr_10000187;demo_parent_10000170;;Lindhagensgatan 47;0;12237;ENSKEDE             ;base.se;Sverige;08-815 56 85;+46.76237649;0;;;;;;;
demo_cct_delvryadr_10000188;10000188;Shipping address;demo_cct_delvryadr_10000188;demo_parent_10000171;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000189;10000189;Shipping address;demo_cct_delvryadr_10000189;demo_parent_10000172;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000190;10000190;Shipping address;demo_cct_delvryadr_10000190;demo_parent_10000173;;Klippgatan 28;0;21132;MALMÖ               ;base.se;Sverige;08-711 70 32;+46.78148052;0;;;;;;;
demo_cct_delvryadr_10000191;10000191;Shipping address;demo_cct_delvryadr_10000191;demo_parent_10000174;;Löjtnantsgatan 60;0;79370;TÄLLBERG            ;base.se;Sverige;08-537 68 71;+46.71837496;0;;;;;;;
demo_cct_delvryadr_10000192;10000192;Shipping address;demo_cct_delvryadr_10000192;demo_parent_10000175;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000193;10000193;Shipping address;demo_cct_delvryadr_10000193;demo_parent_10000176;;Kungsholms Hamnplan 5;0;97344;LULEÅ               ;base.se;Sverige;08-393 95 62;+46.72802529;0;;;;;;;
demo_cct_delvryadr_10000194;10000194;Shipping address;demo_cct_delvryadr_10000194;demo_parent_10000177;;Sachsgatan 90;0;19275;SOLLENTUNA          ;base.se;Sverige;08-102 67 68;+46.71836392;0;;;;;;;
demo_cct_delvryadr_10000195;10000195;Shipping address;demo_cct_delvryadr_10000195;demo_parent_10000178;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000196;10000196;Shipping address;demo_cct_delvryadr_10000196;demo_parent_10000179;;Hornsgatspåfarten 79;0;82230;ALFTA               ;base.se;Sverige;08-707 22 84;+46.77266272;0;;;;;;;
demo_cct_delvryadr_10000197;10000197;Shipping address;demo_cct_delvryadr_10000197;demo_parent_10000180;;Västerbroplan 14;0;88051;ROSSÖN              ;base.se;Sverige;08-932 24 32;+46.77710696;0;;;;;;;
demo_cct_delvryadr_10000198;10000198;Shipping address;demo_cct_delvryadr_10000198;demo_parent_10000181;;Rorgängargatan 49;0;21240;MALMÖ               ;base.se;Sverige;08-729 11 33;+46.75322358;0;;;;;;;
demo_cct_delvryadr_10000199;10000199;Shipping address;demo_cct_delvryadr_10000199;demo_parent_10000182;;Untravägen 96;0;31197;FALKENBERG          ;base.se;Sverige;08-103 38 12;+46.75476411;0;;;;;;;
demo_cct_delvryadr_10000200;10000200;Shipping address;demo_cct_delvryadr_10000200;demo_parent_10000183;;Sankt Göransgatan 64;0;64033;BETTNA              ;base.se;Sverige;08-689 61 11;+46.76103512;0;;;;;;;
demo_cct_delvryadr_10000201;10000201;Shipping address;demo_cct_delvryadr_10000201;demo_parent_10000184;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000202;10000202;Shipping address;demo_cct_delvryadr_10000202;demo_parent_10000185;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000203;10000203;Shipping address;demo_cct_delvryadr_10000203;demo_parent_10000186;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000204;10000204;Shipping address;demo_cct_delvryadr_10000204;demo_parent_10000187;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000205;10000205;Shipping address;demo_cct_delvryadr_10000205;demo_parent_10000188;;Baldersgatan 83;0;26774;BILLESHOLM          ;base.se;Sverige;08-347 01 03;+46.76083081;0;;;;;;;
